,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,index
11055,03/03/2020,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,,
11056,03/09/2021,CO,438025,412862.0,25163.0,838,247.0,5997,5264.0,733.0,7,0.0,03/10/2021 02:58:31 PM,Agree,Agree,
11057,04/01/2020,UT,1012,,,78,,7,,,2,,03/31/2020 04:22:39 PM,Agree,Agree,
11058,06/10/2021,NYC,952210,785135.0,167075.0,445,82.0,33328,28249.0,5079.0,7,-5.0,06/11/2021 02:20:54 PM,Agree,Agree,
11059,02/28/2020,PW,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,,
11060,06/01/2020,AR,7443,,,190,0.0,133,,,0,0.0,06/02/2020 02:16:17 PM,Not agree,Not agree,
11061,10/05/2020,FL,709156,,,1405,54.0,14712,,,41,1.0,10/06/2020 01:33:58 PM,Not agree,Not agree,
11062,08/21/2020,NYC,234152,228216.0,5936.0,296,39.0,23354,18728.0,4626.0,1,0.0,08/19/2020 12:00:00 AM,Agree,Agree,
11063,07/16/2020,PR,11120,3272.0,7848.0,546,393.0,177,80.0,97.0,5,0.0,07/17/2020 02:31:01 PM,Agree,Agree,
11064,01/20/2021,MA,481040,458089.0,22951.0,4514,527.0,14032,13745.0,287.0,76,2.0,01/22/2021 12:00:00 AM,Agree,Agree,
11065,10/21/2020,KS,74456,69154.0,5302.0,1488,269.0,952,,,80,0.0,10/22/2020 01:34:46 PM,Agree,,
11066,05/23/2021,WV,160145,125299.0,34846.0,205,59.0,2772,,,0,0.0,05/24/2021 01:46:58 PM,Agree,Not agree,
11067,05/18/2021,FL,2253896,,,2748,1002.0,36227,,,94,13.0,05/19/2021 02:37:49 PM,Not agree,Not agree,
11068,03/19/2020,FL,393,,,94,,9,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree,
11069,04/03/2021,PW,0,,,0,0.0,0,,,0,0.0,04/04/2021 01:43:43 PM,,,
11070,11/01/2020,TX,972330,,,4259,0.0,19588,,,117,0.0,11/03/2020 12:00:00 AM,Not agree,Not agree,
11071,04/04/2020,PR,452,,,74,,18,,,3,,04/03/2020 04:22:39 PM,Agree,Agree,
11072,06/20/2021,MA,709395,663251.0,46144.0,72,3.0,17971,17607.0,364.0,6,0.0,06/21/2021 04:43:32 PM,Agree,Agree,
11073,10/08/2020,AK,9048,,,134,0.0,78,,,1,0.0,10/08/2020 12:00:00 AM,,,
11074,04/26/2020,PR,1371,1371.0,0.0,-45,0.0,84,84.0,0.0,15,0.0,05/25/2020 03:38:40 PM,Agree,Agree,
11075,06/07/2020,NYC,210194,205622.0,4572.0,417,14.0,22428,17906.0,4522.0,31,3.0,06/05/2020 12:00:00 AM,Agree,Agree,
11076,04/22/2021,GA,1089497,872396.0,217101.0,1706,770.0,19875,17304.0,2571.0,46,14.0,04/23/2021 01:57:50 PM,Agree,Agree,
11077,02/17/2020,WV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree,
11078,05/08/2021,HI,33540,,,123,35.0,484,,,1,0.0,05/09/2021 01:43:24 PM,Not agree,Not agree,
11079,12/21/2020,KS,204600,175563.0,29037.0,4174,0.0,2448,,,107,0.0,12/22/2020 02:35:48 PM,Agree,,
11080,09/17/2020,UT,61631,61134.0,497.0,862,0.0,437,436.0,1.0,0,0.0,09/18/2020 01:48:37 PM,Agree,Agree,
11081,07/12/2020,PR,10010,2811.0,7199.0,356,128.0,167,71.0,96.0,0,0.0,07/13/2020 03:19:34 PM,Agree,Agree,
11082,08/11/2020,GA,228381,220443.0,7938.0,3754,223.0,4351,4351.0,0.0,122,0.0,08/12/2020 09:50:14 AM,Agree,Agree,
11083,05/25/2021,UT,404810,404810.0,0.0,185,0.0,2292,2222.0,70.0,0,0.0,05/26/2021 01:48:32 PM,Agree,Agree,
11084,11/04/2020,HI,15379,,,150,0.0,218,,,0,0.0,11/05/2020 02:39:23 PM,Not agree,Not agree,
11085,11/19/2020,UT,165996,165996.0,0.0,3968,0.0,756,742.0,14.0,16,1.0,11/20/2020 03:06:16 PM,Agree,Agree,
11086,09/04/2020,AK,5595,,,119,0.0,55,,,2,0.0,09/04/2020 12:00:00 AM,,,
11087,01/21/2021,PW,0,,,0,0.0,0,,,0,0.0,01/22/2021 02:51:49 PM,,,
11088,10/22/2020,KS,74456,69154.0,5302.0,0,0.0,952,,,0,0.0,10/23/2020 01:44:31 PM,Agree,,
11089,08/15/2020,AS,0,,,0,0.0,0,,,0,0.0,08/16/2020 02:57:14 PM,,,
11090,05/16/2021,NYC,943689,778726.0,164963.0,655,188.0,33056,27988.0,5068.0,26,1.0,05/14/2021 12:00:00 AM,Agree,Agree,
11091,04/08/2021,UT,388909,388909.0,0.0,483,0.0,2149,2088.0,61.0,10,1.0,04/09/2021 02:11:49 PM,Agree,Agree,
11092,06/19/2020,NYC,214364,209610.0,4754.0,370,14.0,22763,18204.0,4559.0,21,2.0,06/17/2020 12:00:00 AM,Agree,Agree,
11093,01/22/2020,MP,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
11094,05/13/2020,AS,0,,,0,0.0,0,,,0,0.0,05/14/2020 05:25:44 PM,,,
11095,01/19/2021,AS,3,,,0,0.0,0,,,0,0.0,01/20/2021 02:44:03 PM,,,
11096,01/18/2021,AK,50670,,,148,0.0,302,,,0,0.0,01/18/2021 12:00:00 AM,,,
11097,12/20/2020,TX,1581668,,,7780,1386.0,28550,,,232,0.0,12/22/2020 12:00:00 AM,Not agree,Not agree,
11098,04/14/2020,WV,694,,,68,,10,,,1,,04/13/2020 04:22:39 PM,Agree,Not agree,
11099,01/22/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
11100,07/29/2020,CO,45796,42626.0,3170.0,482,5.0,1822,1483.0,339.0,15,2.0,07/30/2020 02:42:43 PM,Agree,Agree,
11101,12/07/2020,MP,111,111.0,0.0,2,0.0,2,2.0,0.0,0,0.0,12/08/2020 02:59:49 PM,Agree,Agree,
11102,04/25/2020,UT,3948,3948.0,0.0,166,0.0,41,41.0,0.0,2,0.0,05/25/2020 03:38:40 PM,Agree,Agree,
11103,01/21/2021,MA,486180,462910.0,23270.0,5140,319.0,14103,13813.0,290.0,71,3.0,01/23/2021 12:00:00 AM,Agree,Agree,
11104,07/09/2020,NYC,221070,216008.0,5062.0,485,24.0,23057,18472.0,4585.0,7,1.0,07/07/2020 12:00:00 AM,Agree,Agree,
11105,05/12/2021,AR,338043,,,224,91.0,5777,,,7,6.0,05/13/2021 02:28:07 PM,Not agree,Not agree,
11106,01/30/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
11107,06/03/2021,PR,138873,122166.0,16707.0,74,25.0,2515,2162.0,353.0,3,0.0,06/04/2021 02:56:57 PM,Agree,Agree,
11108,04/04/2021,MP,159,159.0,0.0,0,0.0,2,2.0,0.0,0,0.0,04/05/2021 01:43:02 PM,Agree,Agree,
11109,01/09/2021,NYC,493488,432773.0,60715.0,6583,1171.0,25543,20770.0,4773.0,54,2.0,01/07/2021 12:00:00 AM,Agree,Agree,
11110,04/11/2020,CO,6893,,,528,,274,,,24,,04/10/2020 04:22:39 PM,Agree,Agree,
11111,08/04/2020,AK,3393,,,60,0.0,37,,,1,0.0,08/04/2020 12:00:00 AM,,,
11112,05/12/2021,MA,699187,654734.0,44453.0,760,134.0,17712,17357.0,355.0,14,1.0,05/13/2021 02:28:07 PM,Agree,Agree,
11113,01/11/2021,AK,48994,,,175,0.0,298,,,0,0.0,01/11/2021 12:00:00 AM,,,
11114,06/10/2020,KS,10812,10812.0,0.0,162,0.0,240,,,4,0.0,06/11/2020 02:48:51 PM,Agree,,
11115,11/08/2020,UT,132621,132621.0,0.0,2386,0.0,659,649.0,10.0,1,0.0,11/09/2020 02:38:54 PM,Agree,Agree,
11116,03/27/2020,AK,74,,,11,,3,,,0,,03/27/2020 12:00:00 AM,,,
11117,06/26/2021,OK,457263,360608.0,96655.0,156,42.0,7386,6295.0,1091.0,0,0.0,06/28/2021 01:23:06 PM,Agree,Agree,
11118,06/23/2021,TX,2978259,,,679,-109.0,51365,,,16,0.0,06/25/2021 12:00:00 AM,Not agree,Not agree,
11119,03/21/2021,AR,328655,,,108,18.0,5539,,,6,0.0,03/22/2021 01:57:09 PM,Not agree,Not agree,
11120,03/18/2020,HI,22,,,6,0.0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree,
11121,04/21/2021,PR,125212,110500.0,14712.0,517,130.0,2238,1907.0,331.0,14,2.0,04/22/2021 01:56:30 PM,Agree,Agree,
11122,02/20/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
11123,02/27/2021,NYC,727306,616588.0,110718.0,4465,984.0,29332,24391.0,4941.0,81,6.0,02/25/2021 12:00:00 AM,Agree,Agree,
11124,12/01/2020,MA,229205,221174.0,8031.0,3073,228.0,10894,10659.0,235.0,46,0.0,12/03/2020 12:00:00 AM,Agree,Agree,
11125,02/20/2021,AR,315230,,,517,201.0,5348,,,12,1.0,02/21/2021 02:57:50 PM,Not agree,Not agree,
11126,10/23/2020,OK,122654,112162.0,10492.0,1656,302.0,1768,1720.0,48.0,25,2.0,10/24/2020 12:00:00 AM,Agree,Agree,
11127,12/01/2020,WV,48818,41561.0,7257.0,976,262.0,758,,,23,2.0,12/02/2020 03:48:48 PM,Agree,Not agree,
11128,03/17/2020,MP,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
11129,12/10/2020,WV,59695,50016.0,9679.0,1233,216.0,921,,,20,-2.0,12/11/2020 03:06:51 PM,Agree,Not agree,
11130,02/10/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
11131,03/28/2021,MP,159,159.0,0.0,0,0.0,2,2.0,0.0,0,0.0,03/29/2021 01:48:56 PM,Agree,Agree,
11132,05/07/2021,AR,337170,,,222,65.0,5759,,,2,0.0,05/08/2021 01:45:22 PM,Not agree,Not agree,
11133,10/10/2020,AS,0,,,0,0.0,0,,,0,0.0,10/11/2020 01:47:22 PM,,,
11134,02/04/2020,TX,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
11135,01/27/2020,AR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
11136,02/15/2020,UT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
11137,05/14/2021,FL,2243501,,,3519,968.0,36000,,,71,1.0,05/15/2021 01:54:58 PM,Not agree,Not agree,
11138,03/15/2020,FL,136,,,81,,4,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree,
11139,06/03/2020,PR,4023,1313.0,2710.0,88,80.0,140,63.0,77.0,2,2.0,06/04/2020 03:03:31 PM,Agree,Agree,
11140,02/15/2021,MA,559350,530735.0,28615.0,1573,93.0,15654,15342.0,312.0,43,0.0,02/17/2021 12:00:00 AM,Agree,Agree,
11141,04/03/2021,NYC,864170,718711.0,145459.0,3718,861.0,31444,26438.0,5006.0,57,0.0,04/01/2021 12:00:00 AM,Agree,Agree,
11142,01/21/2021,AS,3,,,0,0.0,0,,,0,0.0,01/22/2021 02:51:49 PM,,,
11143,07/24/2020,GA,164638,159543.0,5095.0,5023,239.0,3442,3442.0,0.0,82,0.0,07/25/2020 01:40:06 PM,Agree,Agree,
11144,03/12/2021,PR,102567,94456.0,8111.0,160,40.0,2077,1766.0,311.0,4,0.0,03/13/2021 03:19:19 PM,Agree,Agree,
11145,04/04/2020,UT,1428,,,182,,8,,,1,,04/03/2020 04:22:39 PM,Agree,Agree,
11146,09/03/2020,GA,288640,275441.0,13199.0,2973,287.0,5868,5868.0,0.0,73,0.0,09/04/2020 09:36:16 AM,Agree,Agree,
11147,05/13/2021,PR,136199,120061.0,16138.0,328,16.0,2421,2072.0,349.0,9,2.0,05/14/2021 02:07:22 PM,Agree,Agree,
11148,02/22/2021,NYC,706373,600274.0,106099.0,3429,933.0,28956,24031.0,4925.0,72,3.0,02/20/2021 12:00:00 AM,Agree,Agree,
11149,04/07/2020,WV,412,,,67,,4,,,0,,04/07/2020 04:22:39 PM,Agree,Not agree,
11150,06/12/2021,NYC,952512,785403.0,167109.0,151,17.0,33348,28266.0,5082.0,20,3.0,06/13/2021 01:40:53 PM,Agree,Agree,
11151,11/03/2020,FL,805924,,,4553,1252.0,16890,,,56,1.0,11/04/2020 03:03:00 PM,Not agree,Not agree,
11152,01/26/2021,AS,3,,,0,0.0,0,,,0,0.0,01/27/2021 02:53:24 PM,,,
11153,11/10/2020,AR,124235,,,1424,449.0,2112,,,4,0.0,11/11/2020 03:15:25 PM,Not agree,Not agree,
11154,06/18/2021,NYC,953719,786297.0,167422.0,188,22.0,33373,28289.0,5084.0,2,-1.0,06/18/2021 12:00:00 AM,Agree,Agree,
11155,12/02/2020,MA,234232,225787.0,8445.0,5027,414.0,10928,10692.0,236.0,34,1.0,12/04/2020 12:00:00 AM,Agree,Agree,
11156,07/25/2021,NYC,969460,798086.0,171374.0,970,286.0,33511,28406.0,5105.0,3,0.0,07/26/2021 01:52:25 PM,Agree,Agree,
11157,08/15/2020,GA,241640,233026.0,8614.0,3336,84.0,4573,4573.0,0.0,0,0.0,08/16/2020 10:57:14 AM,Agree,Agree,
11158,03/29/2021,AR,330008,,,79,20.0,5601,,,6,1.0,03/30/2021 02:06:13 PM,Not agree,Not agree,
11159,02/11/2021,UT,358581,358581.0,0.0,1242,0.0,1774,1720.0,54.0,9,0.0,02/12/2021 02:56:38 PM,Agree,Agree,
11160,05/31/2021,MA,707037,661204.0,45833.0,92,3.0,17872,17508.0,364.0,0,0.0,06/01/2021 03:18:33 PM,Agree,Agree,
11161,03/16/2020,AR,17,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
11162,01/19/2021,NYC,549352,477681.0,71671.0,3945,1042.0,26212,21406.0,4806.0,57,1.0,01/17/2021 12:00:00 AM,Agree,Agree,
11163,07/24/2020,KS,25109,24572.0,537.0,1005,19.0,326,,,18,0.0,07/25/2020 05:40:06 PM,Agree,,
11164,12/22/2020,KS,204600,173365.0,31235.0,0,2198.0,2448,,,0,38.0,12/23/2020 02:36:58 PM,Agree,,
11165,10/16/2020,KS,70855,66001.0,4854.0,1700,903.0,859,,,21,0.0,10/17/2020 02:09:18 PM,Agree,,
11166,05/07/2020,PW,0,,,0,0.0,0,,,0,0.0,05/08/2020 09:26:08 PM,,,
11167,03/26/2020,OK,1216,,,100,0.0,15,15.0,0.0,2,0.0,03/27/2020 12:00:00 AM,Not agree,Agree,
11168,02/05/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree,
11169,05/29/2020,OK,7217,,,133,0.0,361,361.0,0.0,5,0.0,05/30/2020 12:00:00 AM,Not agree,Agree,
11170,10/22/2020,WV,21057,19907.0,1150.0,323,80.0,418,,,5,0.0,10/23/2020 01:44:31 PM,Agree,Not agree,
11171,03/06/2021,MA,589931,557802.0,32129.0,1722,227.0,16453,16120.0,333.0,33,0.0,03/08/2021 12:00:00 AM,Agree,Agree,
11172,06/15/2021,UT,409964,409964.0,0.0,237,0.0,2323,2252.0,71.0,0,0.0,06/16/2021 03:10:20 PM,Agree,Agree,
11173,12/12/2020,HI,18861,,,196,0.0,269,,,2,0.0,12/13/2020 02:31:19 PM,Not agree,Not agree,
11174,05/14/2021,TX,2917256,,,2613,676.0,50422,,,37,0.0,05/16/2021 12:00:00 AM,Not agree,Not agree,
11175,02/01/2020,MA,1,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
11176,02/18/2020,MA,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
11177,04/15/2021,NYC,901353,746858.0,154495.0,3081,721.0,32049,27022.0,5027.0,39,1.0,04/13/2021 12:00:00 AM,Agree,Agree,
11178,11/08/2020,WV,28404,25715.0,2689.0,826,289.0,502,,,0,1.0,11/09/2020 02:38:54 PM,Agree,Not agree,
11179,03/07/2021,NYC,758599,639964.0,118635.0,3796,908.0,29858,24901.0,4957.0,55,0.0,03/05/2021 12:00:00 AM,Agree,Agree,
11180,03/01/2020,PW,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,,
11181,05/10/2021,HI,33665,,,52,0.0,485,,,0,0.0,05/11/2021 01:53:24 PM,Not agree,Not agree,
11182,07/13/2021,CO,563642,523643.0,39999.0,400,50.0,6861,6071.0,790.0,8,-14.0,07/14/2021 02:14:34 PM,Agree,Agree,
11183,04/13/2021,KS,304719,246330.0,58389.0,0,0.0,4930,,,0,0.0,04/14/2021 02:34:57 PM,Agree,,
11184,07/16/2020,NYC,223696,218514.0,5182.0,418,15.0,23127,18533.0,4594.0,10,0.0,07/14/2020 12:00:00 AM,Agree,Agree,
11185,02/02/2020,MA,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
11186,11/03/2020,MP,96,96.0,0.0,0,0.0,2,2.0,0.0,0,0.0,11/04/2020 03:03:00 PM,Agree,Agree,
11187,05/20/2021,MP,176,176.0,0.0,0,0.0,2,2.0,0.0,0,0.0,05/21/2021 02:08:46 PM,Agree,Agree,
11188,01/14/2021,AS,3,,,0,0.0,0,,,0,0.0,01/15/2021 02:46:04 PM,,,
11189,07/14/2021,PW,2,,,0,0.0,0,,,0,0.0,07/15/2021 02:29:47 PM,,,
11190,12/23/2020,HI,20184,,,95,0.0,283,,,3,0.0,12/24/2020 02:31:20 PM,Not agree,Not agree,
11191,07/10/2020,PR,9366,2435.0,6931.0,229,145.0,167,71.0,96.0,8,1.0,07/11/2020 06:25:05 PM,Agree,Agree,
11192,03/22/2021,AK,59060,,,50,0.0,333,,,0,0.0,03/22/2021 12:00:00 AM,,,
11193,03/25/2021,MA,622226,586298.0,35928.0,2410,136.0,17076,16735.0,341.0,32,0.0,03/27/2021 12:00:00 AM,Agree,Agree,
11194,02/13/2020,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,,
11195,07/11/2020,FL,250984,,,10274,1014.0,4197,,,95,4.0,07/12/2020 03:13:57 PM,Not agree,Not agree,
11196,05/19/2020,MA,87925,87925.0,0.0,873,0.0,6440,6258.0,182.0,75,2.0,05/21/2020 12:00:00 AM,Agree,Agree,
11197,07/13/2020,AK,1537,,,59,0.0,21,,,0,0.0,07/13/2020 12:00:00 AM,,,
11198,07/18/2020,GA,141845,138084.0,3761.0,4743,52.0,3168,3168.0,0.0,36,0.0,07/19/2020 11:05:47 AM,Agree,Agree,
11199,10/25/2020,UT,104882,104882.0,0.0,1765,0.0,572,567.0,5.0,4,0.0,10/26/2020 01:41:41 PM,Agree,Agree,
11200,09/26/2020,AR,80755,,,809,21.0,1287,,,22,1.0,09/27/2020 01:39:49 PM,Not agree,Not agree,
11201,12/23/2020,AK,43786,,,362,0.0,270,,,1,0.0,12/23/2020 12:00:00 AM,,,
11202,10/24/2020,FL,766305,,,4381,754.0,16417,,,77,-1.0,10/25/2020 01:45:35 PM,Not agree,Not agree,
11203,01/25/2020,MP,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
11204,08/09/2020,PW,0,,,0,0.0,0,,,0,0.0,08/10/2020 02:23:35 PM,,,
11205,07/06/2020,OK,23006,,,495,0.0,461,459.0,2.0,6,0.0,07/07/2020 12:00:00 AM,Not agree,Agree,
11206,11/10/2020,MP,100,100.0,0.0,0,0.0,2,2.0,0.0,0,0.0,11/11/2020 03:15:25 PM,Agree,Agree,
11207,11/19/2020,AR,139855,,,2238,554.0,2297,,,22,2.0,11/20/2020 03:06:16 PM,Not agree,Not agree,
11208,03/20/2021,HI,28763,,,161,76.0,450,,,1,0.0,03/21/2021 01:54:01 PM,Not agree,Not agree,
11209,03/22/2020,FL,937,,,231,,13,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree,
11210,07/03/2021,PW,2,,,0,0.0,0,,,0,0.0,07/05/2021 01:25:13 PM,,,
11211,02/19/2021,PW,0,,,0,0.0,0,,,0,0.0,02/20/2021 02:45:37 PM,,,
11212,05/07/2021,NYC,937119,773777.0,163342.0,986,228.0,32817,27757.0,5060.0,29,1.0,05/05/2021 12:00:00 AM,Agree,Agree,
11213,12/07/2020,HI,18344,,,78,0.0,260,,,0,0.0,12/08/2020 02:59:49 PM,Not agree,Not agree,
11214,11/20/2020,UT,170584,170584.0,0.0,4588,0.0,773,758.0,15.0,17,1.0,11/21/2020 02:59:41 PM,Agree,Agree,
11215,06/04/2021,AK,67648,,,57,0.0,362,,,0,0.0,06/05/2021 01:49:07 PM,,,
11216,06/05/2021,GA,1125854,897464.0,228390.0,342,118.0,20986,18188.0,2798.0,44,0.0,06/06/2021 01:36:52 PM,Agree,Agree,
11217,04/09/2020,MA,18941,,,2374,,749,736.0,13.0,115,3.0,04/11/2020 12:00:00 AM,Agree,Agree,
11218,05/23/2021,MA,705142,659533.0,45609.0,346,59.0,17823,17463.0,360.0,5,0.0,05/24/2021 01:46:58 PM,Agree,Agree,
11219,05/30/2020,UT,9688,9688.0,0.0,259,0.0,112,112.0,0.0,2,0.0,05/31/2020 02:43:17 PM,Agree,Agree,
11220,03/23/2020,PR,31,,,8,,2,,,1,,03/26/2020 04:22:39 PM,Agree,Agree,
11221,01/26/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
11222,01/05/2021,PR,79612,74756.0,4856.0,293,-5.0,1570,1303.0,267.0,8,1.0,01/06/2021 02:58:26 PM,Agree,Agree,
11223,09/24/2020,PW,0,,,0,0.0,0,,,0,0.0,09/25/2020 01:54:10 PM,,,
11224,08/07/2020,HI,3317,,,229,0.0,30,,,1,0.0,08/08/2020 10:58:44 AM,Not agree,Not agree,
11225,05/07/2020,AS,0,,,0,0.0,0,,,0,0.0,05/08/2020 09:26:08 PM,,,
11226,05/07/2021,GA,1108317,885148.0,223169.0,1249,384.0,20337,17675.0,2662.0,43,12.0,05/08/2021 01:45:22 PM,Agree,Agree,
11227,12/26/2020,PR,73227,69265.0,3962.0,784,-20.0,1445,1196.0,249.0,13,4.0,12/27/2020 02:44:47 PM,Agree,Agree,
11228,12/11/2020,TX,1448002,,,14451,2705.0,26539,,,229,0.0,12/13/2020 12:00:00 AM,Not agree,Not agree,
11229,09/03/2020,KS,43940,42559.0,1381.0,0,0.0,458,,,0,0.0,09/04/2020 01:36:16 PM,Agree,,
11230,02/15/2020,GA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree,
11231,10/06/2020,OK,101098,94544.0,6554.0,1440,270.0,1449,1430.0,19.0,18,1.0,10/07/2020 12:00:00 AM,Agree,Agree,
11232,08/21/2020,FL,587023,,,4616,343.0,10168,,,119,4.0,08/22/2020 02:21:09 PM,Not agree,Not agree,
11233,08/03/2020,MA,110595,110595.0,,165,,8663,8458.0,205.0,8,0.0,08/05/2020 12:00:00 AM,Agree,Agree,
11234,05/09/2020,PW,0,,,0,0.0,0,,,0,0.0,05/10/2020 09:26:08 PM,,,
11235,08/06/2020,GA,210160,202946.0,7214.0,3364,174.0,4026,4026.0,0.0,42,0.0,08/07/2020 07:57:59 PM,Agree,Agree,
11236,02/09/2020,OK,1,,,0,0.0,0,0.0,0.0,0,0.0,02/10/2020 12:00:00 AM,Not agree,Agree,
11237,10/26/2020,PW,0,,,0,0.0,0,,,0,0.0,10/27/2020 01:47:53 PM,,,
11238,12/11/2020,AS,3,,,0,0.0,0,,,0,0.0,12/12/2020 02:59:37 PM,,,
11239,06/06/2021,GA,1126134,897663.0,228471.0,280,81.0,20986,18189.0,2797.0,0,-1.0,06/07/2021 02:36:26 PM,Agree,Agree,
11240,02/20/2021,CO,419812,397269.0,22543.0,1117,139.0,5887,5159.0,728.0,9,-2.0,02/21/2021 02:57:50 PM,Agree,Agree,
11241,08/07/2020,TX,474524,,,7039,0.0,11404,,,209,0.0,08/09/2020 12:00:00 AM,Not agree,Not agree,
11242,01/04/2021,AK,46912,,,214,0.0,290,,,1,0.0,01/04/2021 12:00:00 AM,,,
11243,04/29/2020,NYC,171412,167401.0,4011.0,2335,46.0,18219,14216.0,4003.0,315,46.0,04/27/2020 12:00:00 AM,Agree,Agree,
11244,04/09/2021,AK,62212,,,243,0.0,341,,,0,0.0,04/09/2021 12:00:00 AM,,,
11245,11/01/2020,AS,0,,,0,0.0,0,,,0,0.0,11/02/2020 02:53:09 PM,,,
11246,04/22/2021,WV,150288,118405.0,31883.0,400,114.0,2808,,,8,1.0,04/23/2021 01:57:50 PM,Agree,Not agree,
11247,06/21/2020,KS,12059,12059.0,0.0,0,0.0,254,,,0,0.0,06/22/2020 03:24:02 PM,Agree,,
11248,05/01/2021,AK,65498,,,89,0.0,341,,,0,0.0,05/02/2021 02:13:07 PM,,,
11249,01/12/2021,WV,103203,83089.0,20114.0,921,272.0,1634,,,40,7.0,01/13/2021 02:44:58 PM,Agree,Not agree,
11250,07/11/2020,PR,9654,2583.0,7071.0,288,140.0,167,71.0,96.0,0,0.0,07/12/2020 03:13:57 PM,Agree,Agree,
11251,02/09/2021,PR,96494,89312.0,7182.0,92,22.0,1897,1603.0,294.0,4,0.0,02/10/2021 02:52:16 PM,Agree,Agree,
11252,05/25/2020,PR,3260,1240.0,2020.0,71,61.0,129,61.0,68.0,2,2.0,05/26/2020 02:23:02 PM,Agree,Agree,
11253,08/22/2020,WV,9185,9010.0,175.0,119,-1.0,176,,,6,0.0,08/23/2020 02:15:28 PM,Agree,Not agree,
11254,05/24/2020,AR,5922,,,147,0.0,116,,,1,0.0,05/25/2020 02:12:49 PM,Not agree,Not agree,
11255,07/24/2020,AR,37249,,,990,0.0,394,,,8,0.0,07/25/2020 05:40:06 PM,Not agree,Not agree,
11256,12/27/2020,GA,632299,543707.0,88592.0,3511,562.0,10689,9714.0,975.0,4,0.0,12/28/2020 02:42:49 PM,Agree,Agree,
11257,06/16/2020,MP,30,30.0,0.0,0,0.0,2,2.0,0.0,0,0.0,06/17/2020 03:06:04 PM,Agree,Agree,
11258,05/31/2020,AR,7253,,,240,0.0,133,,,0,0.0,06/01/2020 02:17:42 PM,Not agree,Not agree,
11259,05/18/2020,WV,1502,1502.0,0.0,12,0.0,68,,,1,0.0,05/19/2020 03:45:23 PM,Agree,Not agree,
11260,11/29/2020,AK,31308,,,639,0.0,204,,,4,0.0,11/29/2020 12:00:00 AM,,,
11261,04/03/2020,TX,5324,,,659,0.0,163,,,20,0.0,04/05/2020 12:00:00 AM,Not agree,Not agree,
11262,06/17/2021,UT,410746,410746.0,0.0,369,0.0,2324,2254.0,70.0,0,-1.0,06/17/2021 12:00:00 AM,Agree,Agree,
11263,04/09/2021,UT,389353,389353.0,0.0,444,0.0,2157,2096.0,61.0,8,0.0,04/10/2021 01:45:46 PM,Agree,Agree,
11264,04/04/2021,HI,30338,,,92,0.0,464,,,0,0.0,04/05/2021 01:43:02 PM,Not agree,Not agree,
11265,05/31/2020,WV,2010,1953.0,57.0,21,2.0,75,,,0,0.0,06/01/2020 02:17:42 PM,Agree,Not agree,
11266,11/07/2020,KS,97633,88409.0,9224.0,0,0.0,1166,,,0,0.0,11/08/2020 02:40:34 PM,Agree,,
11267,08/03/2020,AR,44597,,,787,0.0,475,,,11,0.0,08/04/2020 02:09:35 PM,Not agree,Not agree,
11268,04/14/2021,KS,305320,246931.0,58389.0,601,0.0,4944,,,14,0.0,04/15/2021 01:58:27 PM,Agree,,
11269,02/25/2021,TX,2621155,,,7363,2281.0,46033,,,131,0.0,02/27/2021 12:00:00 AM,Not agree,Not agree,
